date,SHOW,LIFT,SWET,KINX,VTOT,CAPE,CINS,CINV,EQLV,EQTV,LFCT,LFCV,BRCH,LCLT,LCLP,MLTH,THTK,PWAT,sin_month,cos_month,WS850,WDsin850,WDcos850,WS700,WS200,VWS,VWS_lo,RF_phuket,RF_krabi,RF_phangnga,year,month
2020-11-27,3.5,1.65,246.19,30.0,21.9,0.0,-263.07,-211.38,520.94,519.31,521.45,534.26,0.0,291.11,910.45,299.03,5770.0,51.32,-0.5,0.866,4.93,0.9205,0.3907,7.171,14.641,10.6,5.571,0.0,0.0,0.0,2020,11
2020-12-06,2.95,2.54,164.81,27.5,24.1,2.29,-501.15,-436.4,507.65,506.56,517.05,517.61,0.04,289.65,904.04,298.14,5759.0,42.97,-0.0,1.0,5.632,0.7615,-0.6481,8.006,15.92,19.606,10.317,4.366750528443018,0.0,0.0,2020,12
2020-12-15,2.83,0.34,206.0,32.0,23.5,14.97,-122.55,-92.76,674.07,509.54,736.74,759.39,0.68,291.63,915.38,299.11,5757.0,48.51,-0.0,1.0,0.666,0.5135,0.8581,1.294,3.388,3.819,1.98,0.0,5.260340623929526,1.1942069008136906,2020,12
2020-12-21,3.47,1.34,206.2,30.7,23.5,2.29,-177.03,-135.67,660.02,570.67,692.97,712.51,0.16,290.64,897.3,299.79,5762.6,46.19,-0.0,1.0,6.357,0.9833,-0.1822,6.511,7.026,12.158,7.531,21.767781166900445,0.0,0.0,2020,12
2020-12-22,2.66,0.26,229.8,29.9,23.5,1.0,-179.84,-126.61,476.18,468.55,636.6,665.97,0.08,291.67,908.85,299.76,5764.04,47.22,-0.0,1.0,7.2,0.9466,-0.3223,7.2,7.2,14.293,10.129,3.650631662130491,2.994949232493285,6.080604436884796,2020,12
2020-12-23,2.48,-1.55,204.8,28.5,23.1,131.01,-51.12,-13.96,307.83,304.26,759.06,860.16,23.99,292.48,912.87,300.21,5755.3,47.62,-0.0,1.0,0.771,0.1028,0.9947,1.536,4.088,3.408,1.817,4.201995785510717,0.0,0.550461519705365,2020,12
2020-12-26,0.24,-1.33,218.39,34.3,23.3,260.06,-80.68,-59.74,208.14,207.95,763.96,773.79,128.12,293.71,931.69,299.72,5770.0,55.04,-0.0,1.0,3.034,0.6455,0.7638,6.068,16.182,19.204,10.755,2.2641721780890816,11.823672366293811,0.20771265696678654,2020,12
2020-12-27,2.59,-0.55,232.42,30.7,21.5,441.03,-5.21,-0.64,196.87,194.97,886.6,913.04,893.32,294.12,938.68,299.49,5771.29,51.05,-0.0,1.0,0.673,0.3107,0.9505,1.341,3.57,3.489,1.789,4.647764835124639,5.236667629442851,2.4975206569418775,2020,12
2020-12-28,3.84,1.48,191.79,28.1,23.7,0.0,0.0,-139.2,0.0,536.04,0.0,737.7,0.0,291.13,901.93,299.87,5761.37,41.21,-0.0,1.0,0.905,0.5835,0.8121,1.804,4.801,5.627,3.026,0.0,0.0,0.0,2020,12
2020-12-29,5.18,-2.67,175.62,17.9,22.1,1647.19,-8.35,0.0,136.3,136.23,875.9,932.1,2314.29,294.96,932.1,300.96,5756.49,40.43,-0.0,1.0,1.25,0.712,0.7022,2.459,6.491,7.722,4.513,0.0,0.0,0.0,2020,12
2020-12-30,4.18,-0.65,184.59,25.9,23.1,78.41,-77.43,-47.21,293.77,288.75,795.12,829.61,5.08,292.27,912.56,300.04,5761.3,36.9,-0.0,1.0,2.295,0.5976,0.8018,4.575,12.174,14.33,7.766,0.0,0.0,0.0,2020,12
2020-12-31,4.67,1.65,185.79,28.8,21.9,10.25,-104.59,-77.1,674.62,669.36,769.15,792.08,2.42,291.01,904.86,299.46,5761.32,39.66,-0.0,1.0,1.132,0.6947,0.7193,2.257,6.007,7.126,4.144,0.0,0.0,0.0,2020,12
2021-01-05,2.18,1.06,228.22,32.2,23.9,0.0,0.0,-183.9,0.0,636.46,0.0,653.77,0.0,291.31,915.44,298.77,5762.68,47.81,0.5,0.866,0.969,0.7206,0.6934,1.924,5.11,6.043,3.59,0.0,0.0,0.0,2021,1
2021-01-06,1.91,-1.68,197.6,31.3,24.5,106.48,-136.9,-86.29,432.11,425.34,680.4,714.65,155.48,292.21,916.87,299.56,5754.04,48.19,0.5,0.866,1.276,0.23,0.9732,2.528,6.699,6.085,3.161,35.175452055397976,6.137288503085122,4.5380498843693475,2021,1
2021-01-07,2.21,0.06,209.62,33.1,23.3,70.27,-98.84,-71.36,409.19,407.52,751.14,767.19,590.62,291.89,917.33,299.19,5760.0,49.49,0.5,0.866,2.744,0.628,0.7782,5.488,14.634,17.333,9.585,1.6721138866536647,17.081812540862483,18.672228838684482,2021,1
2021-01-08,2.59,0.57,253.4,32.7,21.3,0.0,0.0,-63.79,0.0,399.9,0.0,608.22,0.0,293.28,938.55,298.66,5771.39,56.86,0.5,0.866,1.028,0.2706,0.9627,2.049,5.451,5.151,2.655,16.54096403030881,2.1691133405053957,5.609830030902856,2021,1
2021-01-10,7.72,3.17,207.99,20.8,18.3,5.66,-3.07,-0.7,383.92,383.14,898.86,930.11,0.76,293.01,938.2,298.41,5760.0,44.15,0.5,0.866,3.129,0.2773,0.9608,6.257,16.687,15.876,8.174,0.0,0.0,0.0,2021,1
2021-01-11,2.35,-2.27,175.81,33.7,24.7,143.67,-53.88,-1.13,299.63,296.4,765.94,921.79,49.32,293.22,926.58,299.69,5761.3,50.11,0.5,0.866,5.175,0.2351,0.972,10.316,27.453,25.149,13.046,6.481429204046853,4.229962575250619,6.644840966713547,2021,1
2021-01-17,1.55,-0.31,204.82,34.8,23.7,59.04,-76.49,-52.56,365.04,362.7,763.45,781.18,33.29,292.85,932.61,298.75,5754.0,50.77,0.5,0.866,1.016,0.8007,0.599,2.011,5.33,6.078,3.969,24.773736924449082,0.3929113335915786,0.9035176932371642,2021,1
2021-01-19,5.46,4.63,151.21,23.5,21.9,0.0,-203.27,-174.56,732.64,732.02,734.32,735.62,0.0,288.74,892.59,298.28,5755.58,35.6,0.5,0.866,5.202,0.9291,-0.3697,7.25,14.076,8.939,4.803,0.0,0.0,0.0,2021,1
2021-01-21,9.16,2.52,118.59,-4.7,20.5,0.0,-22.74,-12.04,876.76,800.97,877.44,890.58,0.0,290.72,914.23,298.28,5765.28,25.98,0.5,0.866,5.683,0.8329,-0.5534,5.179,3.501,8.709,6.368,0.0,0.0,0.0,2021,1
2021-01-22,10.53,5.08,124.81,5.9,18.5,0.0,-56.68,-33.25,815.1,803.33,817.16,838.2,0.0,290.38,920.68,297.34,5752.77,26.07,0.5,0.866,2.187,0.6652,0.7466,4.346,11.54,13.727,7.763,0.0,0.0,0.0,2021,1
2021-01-24,3.46,0.79,157.38,22.8,22.1,23.3,-333.97,-41.0,430.81,430.59,470.62,824.87,15.07,290.43,905.16,298.83,5754.0,40.77,0.5,0.866,1.908,0.5821,0.8131,3.72,9.759,11.397,6.062,0.0,0.0,0.0,2021,1
2021-01-28,2.43,0.31,192.02,30.9,23.9,25.19,-131.25,-107.34,440.71,440.22,774.03,784.26,10.56,291.22,911.01,299.1,5756.0,45.43,0.5,0.866,0.856,0.6574,0.7536,1.673,4.399,5.244,2.917,0.0,0.0,0.0,2021,1
2021-02-02,3.81,1.78,162.8,28.5,24.1,2.38,-212.8,-158.8,678.87,676.72,697.82,709.36,0.26,290.61,915.67,298.03,5751.0,42.21,0.866,0.5,0.541,0.3567,0.9342,1.054,2.765,2.781,1.42,0.0,0.0,0.0,2021,2
2021-02-06,4.56,2.76,181.39,22.3,22.1,0.0,0.0,-110.6,0.0,753.28,0.0,761.82,0.0,289.79,898.46,298.8,5766.0,39.64,0.866,0.5,2.967,0.9996,-0.0297,4.369,9.041,11.225,5.958,0.0,0.0,0.0,2021,2
2021-02-07,2.27,0.15,164.2,31.3,24.7,32.78,-201.1,-163.1,503.96,489.27,701.34,718.99,25.54,291.62,921.48,298.53,5761.0,42.45,0.866,0.5,4.866,0.3584,0.9336,9.515,25.011,25.225,12.882,4.5157436780508435,6.36473211182448,14.721820515300466,2021,2
2021-02-08,3.03,1.32,162.41,27.3,24.1,0.04,-243.9,-190.7,645.78,634.27,652.62,673.92,0.01,290.58,910.91,298.44,5757.0,37.5,0.866,0.5,2.149,0.6225,0.7826,4.202,11.046,13.079,7.113,0.0,0.0,0.0,2021,2
2021-02-09,3.31,1.79,169.61,26.9,23.1,0.0,0.0,-186.5,0.0,536.36,0.0,670.98,0.0,290.56,908.53,298.66,5758.0,40.6,0.866,0.5,1.656,0.7547,0.6561,3.227,8.466,10.023,6.058,0.0,0.0,0.0,2021,2
2021-02-10,3.46,1.46,169.78,28.1,22.7,22.25,-190.8,-134.0,462.99,459.25,686.82,717.8,0.76,291.81,918.58,298.99,5762.0,40.65,0.866,0.5,1.238,0.6347,0.7727,2.413,6.329,7.516,4.11,0.0,0.0,0.0,2021,2
2021-02-11,4.18,2.72,162.81,28.9,21.5,0.39,-228.5,-179.0,596.4,584.43,608.23,622.47,0.02,290.93,913.16,298.59,5766.0,40.62,0.866,0.5,1.3,0.606,0.7955,2.55,6.717,7.916,4.272,0.0,0.0,0.0,2021,2
2021-02-12,3.97,3.21,181.21,30.4,20.3,0.27,-118.0,-96.65,698.55,689.67,712.4,741.64,0.01,290.04,890.02,299.87,5774.0,40.68,0.866,0.5,1.087,0.497,0.8678,2.119,5.56,6.214,3.212,0.0,0.0,0.0,2021,2
2021-02-15,3.18,3.48,168.79,10.9,22.5,0.0,-197.8,-160.8,716.9,715.0,718.28,737.58,0.0,288.39,879.54,299.18,5758.0,31.34,0.866,0.5,1.313,0.1633,0.9866,2.545,6.649,5.674,2.992,0.0,0.0,0.0,2021,2
2021-03-01,1.59,-0.98,201.19,22.8,22.7,398.55,-61.57,-27.08,219.96,219.68,786.68,832.51,17.71,294.08,947.31,298.69,5781.0,46.54,1.0,0.0,3.683,0.284,0.9588,7.201,18.93,17.892,9.208,0.0,0.0,0.0,2021,3
2021-03-02,3.86,1.14,159.61,22.7,23.9,0.0,0.0,-162.2,0.0,382.54,0.0,629.98,0.0,291.06,907.56,299.26,5765.0,39.76,1.0,0.0,3.335,-0.3875,0.9219,4.508,8.416,6.929,3.517,0.0,0.0,0.0,2021,3
2021-03-03,7.44,4.29,148.8,25.7,22.1,0.0,0.0,-237.6,0.0,692.83,0.0,698.92,0.0,288.97,884.11,299.35,5757.0,37.2,1.0,0.0,1.504,0.6807,0.7325,2.923,7.654,9.154,5.153,0.0,0.0,0.0,2021,3
2021-03-04,0.8,-0.51,233.6,33.9,23.3,158.7,-85.04,-57.45,290.85,288.94,668.68,721.03,11.19,292.92,934.44,298.67,5766.0,51.93,1.0,0.0,0.997,0.3827,0.9239,1.943,5.096,5.236,2.672,2.2576677654747916,0.9311883981435319,0.4293324104028652,2021,3
2021-03-05,4.59,2.59,205.59,19.1,22.3,1.73,-379.8,-267.7,526.37,521.51,547.47,577.38,0.11,291.47,915.35,298.94,5776.0,37.42,1.0,0.0,1.229,0.8151,0.5793,2.403,6.316,7.225,4.73,0.0,0.0,0.0,2021,3
2021-03-07,1.07,-1.09,201.21,24.7,24.1,350.91,-85.18,-65.06,248.71,247.02,762.67,783.5,30.14,293.26,934.09,299.06,5762.0,49.69,1.0,0.0,1.254,0.284,0.9588,2.437,6.38,6.016,3.096,0.0,0.0,0.0,2021,3
2021-03-08,7.46,1.6,105.98,14.5,25.5,0.0,0.0,-356.3,0.0,573.02,0.0,599.8,0.0,288.95,885.41,299.2,5765.0,28.98,1.0,0.0,0.831,0.0052,1.0,1.62,4.25,3.419,1.841,0.0,0.0,0.0,2021,3
2021-03-11,6.75,2.25,134.21,23.1,23.5,0.0,0.0,-151.5,0.0,711.21,0.0,712.72,0.0,290.07,897.48,299.2,5761.0,34.15,1.0,0.0,5.817,0.9848,-0.1736,9.367,21.203,15.387,8.285,0.0,0.0,0.0,2021,3
2021-03-12,5.83,1.39,192.6,19.1,22.3,89.75,-184.3,-103.9,333.78,333.1,635.32,723.76,4.18,291.68,917.33,298.97,5755.0,34.81,1.0,0.0,1.004,0.4368,0.8996,1.957,5.133,5.504,2.816,0.0,0.0,0.0,2021,3
2021-03-13,2.71,0.66,205.6,29.5,22.7,33.88,-140.3,-82.65,348.98,348.87,658.7,735.18,1724.1,291.85,919.59,298.95,5761.0,40.54,1.0,0.0,1.687,0.6833,0.7302,3.27,8.543,10.225,5.756,1.1579009194169512,2.480011178040589,1.6093358420339765,2021,3
2021-03-14,2.7,-0.67,181.4,25.4,22.7,439.39,-89.59,-48.93,202.13,201.93,660.93,817.64,220.54,292.79,925.42,299.38,5766.0,44.69,1.0,0.0,1.633,0.1925,0.9813,3.194,8.396,7.355,3.853,0.23935385660222594,0.0,0.0,2021,3
2021-03-15,4.44,0.67,156.82,26.7,24.3,0.0,0.0,-289.6,0.0,399.07,0.0,408.63,0.0,290.74,904.9,299.19,5777.0,39.61,1.0,0.0,1.59,0.6115,0.7912,3.091,8.093,9.549,5.146,0.0,0.0,0.0,2021,3
2021-03-17,9.01,2.84,89.41,16.1,23.9,0.0,0.0,-259.2,0.0,637.86,0.0,641.45,0.0,289.29,884.97,299.59,5775.0,30.4,1.0,0.0,1.648,0.6101,0.7923,3.233,8.516,10.051,5.438,0.0,0.0,0.0,2021,3
2021-03-18,4.97,-2.41,144.21,20.1,24.5,700.48,-90.4,-38.62,180.48,178.69,755.19,840.51,36.03,294.28,945.38,299.06,5778.0,37.89,1.0,0.0,0.985,0.766,0.6428,1.938,5.114,5.988,3.705,0.0,0.0,0.0,2021,3
2021-03-19,2.71,-0.33,181.6,17.5,23.7,12.29,-242.9,-133.4,436.42,409.22,552.17,614.25,1.48,291.3,902.9,299.94,5771.0,39.51,1.0,0.0,1.81,0.1754,0.9845,3.539,9.302,8.039,4.228,0.0,0.0,0.0,2021,3
2021-03-21,-0.18,-2.09,218.61,27.7,23.9,282.33,-99.66,-47.65,211.42,210.89,653.94,777.38,13.02,293.15,921.02,300.15,5773.0,44.67,1.0,0.0,1.113,0.6307,0.776,2.184,5.753,6.826,3.738,8.532487710457358,1.5640932753197705,2.4038480757053713,2021,3
2021-03-22,2.16,-3.05,188.21,28.9,25.3,980.34,-88.19,-52.47,145.0,144.9,798.21,822.38,100.61,294.14,927.58,300.55,5776.0,44.84,1.0,0.0,2.053,0.682,0.7314,4.04,10.662,12.715,7.232,4.374574189888656,11.161405549530116,7.0248060161255514,2021,3
2021-03-23,6.63,0.4,188.61,19.1,24.3,0.85,-333.1,-203.7,537.62,496.76,561.73,588.71,0.02,291.61,915.77,299.05,5775.0,34.99,1.0,0.0,2.082,0.3305,0.9438,4.072,10.703,10.547,5.396,0.0,0.0,0.0,2021,3
2021-03-25,2.6,-0.1,231.39,33.1,21.9,522.37,-55.6,-34.61,0.0,786.59,0.0,815.59,32.27,294.14,940.15,299.4,5778.0,53.45,1.0,0.0,2.507,0.3173,0.9483,4.887,12.821,12.452,6.38,0.0,2.851827975495057,0.0,2021,3
2021-03-26,1.7,-0.18,239.58,33.1,24.3,22.32,-201.2,-136.6,412.24,410.25,613.49,634.1,2.86,291.0,891.7,300.7,5780.0,46.28,1.0,0.0,0.574,0.4163,0.9092,1.126,2.967,3.141,1.605,0.0,0.0,0.0,2021,3
2021-03-27,0.9,-1.63,223.62,28.5,24.7,463.78,-187.6,-118.1,195.68,194.74,673.66,714.78,79.82,293.57,923.21,300.38,5788.0,49.05,1.0,0.0,1.044,0.0,1.0,2.036,5.341,4.296,2.313,27.00471934767286,33.0309034334764,2.9074368764959084,2021,3
2021-03-28,0.59,-1.4,218.99,34.9,24.1,150.17,-104.4,-76.24,301.64,301.32,724.74,752.53,20.79,292.0,900.02,300.95,5770.0,51.55,1.0,0.0,1.426,0.5948,0.8039,2.788,7.329,8.603,4.609,0.0,0.0,0.0,2021,3
2021-03-29,-0.42,-2.99,221.21,36.5,23.3,562.83,-15.24,-6.45,238.95,237.27,836.18,887.32,70.39,295.44,942.73,300.48,5789.0,63.36,1.0,0.0,3.661,0.299,0.9542,7.182,18.917,18.143,9.316,27.307209428366935,4.767529820208107,16.905867684268166,2021,3
2021-03-30,0.05,-2.24,211.21,34.4,24.7,621.76,-128.2,-86.54,153.4,153.45,708.29,731.3,25.18,294.02,928.03,300.39,5793.0,56.64,1.0,0.0,2.051,0.6074,0.7944,4.035,10.651,12.56,6.794,1.6286962041579531,1.376363938510834,2.221923344477204,2021,3
2021-03-31,0.83,-0.24,196.01,34.3,23.7,70.43,-161.7,-128.9,373.24,372.64,660.38,712.94,10.76,293.0,928.03,299.35,5786.0,56.11,1.0,0.0,1.037,0.6626,0.749,2.034,5.357,6.387,3.571,7.360200962553203,0.0,18.582048969195736,2021,3
2021-04-01,-0.76,-2.9,261.19,37.2,23.1,775.24,-22.57,-13.96,160.75,160.65,862.25,878.32,265.58,295.38,956.65,299.16,5788.0,60.15,0.866,-0.5,1.48,0.6401,0.7683,2.921,7.724,9.176,5.073,0.7867174639371769,0.4909338259104449,2.982353337933528,2021,4
2021-04-03,-0.86,-4.1,218.42,35.2,25.1,1113.94,-39.96,-20.92,164.47,163.29,772.72,845.02,60.32,295.1,945.69,299.88,5796.0,56.88,0.866,-0.5,1.07,0.6934,0.7206,2.105,5.555,6.622,3.804,7.156690236497597,0.4568307889220137,0.0,2021,4
2021-04-04,-0.87,-5.38,211.0,33.5,24.5,2072.44,-3.94,-1.2,121.06,120.28,911.61,928.97,245.25,295.51,934.34,301.32,5786.0,58.35,0.866,-0.5,5.032,-0.9813,-0.1925,4.872,4.339,3.702,2.101,11.128746346047832,3.0621999045724317,2.5767898037828734,2021,4
2021-04-05,1.45,-2.38,184.81,28.1,23.7,697.89,-52.04,-27.49,191.72,190.87,776.69,850.92,69.35,293.67,923.18,300.48,5778.0,46.74,0.866,-0.5,0.162,0.7302,0.6833,0.316,0.828,0.986,0.581,1.7436899666234096,0.0,1.4085637513176485,2021,4
2021-04-06,-0.27,-2.33,209.59,32.6,23.3,479.38,-35.86,-25.33,194.87,193.26,817.9,856.44,46.85,293.56,924.42,300.25,5776.0,50.54,0.866,-0.5,4.014,0.3714,0.9285,7.824,20.525,20.89,10.663,2.394680023827044,2.295466217867849,27.740443317344347,2021,4
2021-04-07,1.76,-2.26,176.81,35.1,24.9,676.73,-105.8,-71.12,200.0,199.5,777.2,801.04,605.59,293.88,930.64,299.99,5773.0,54.78,0.866,-0.5,0.538,0.1959,0.9806,1.026,2.655,2.302,1.206,0.0,0.0,0.0,2021,4
2021-04-08,4.17,-0.2,141.4,27.3,25.1,45.41,-221.48,-147.45,416.4,351.36,582.2,684.46,6.35,291.38,906.85,299.66,5763.0,43.14,0.866,-0.5,1.345,0.7385,0.6743,2.631,6.915,8.211,4.89,0.0,0.0,0.0,2021,4
2021-04-09,0.69,-2.06,175.18,30.8,23.7,557.45,-39.23,-19.96,219.13,218.17,777.77,824.73,166.25,293.28,921.69,300.2,5771.0,48.58,0.866,-0.5,1.539,0.7547,0.6561,3.008,7.908,9.347,5.662,0.27409915127776957,0.28145260724068866,23.754666297679677,2021,4
2021-04-10,0.96,-3.39,186.01,26.6,24.1,1221.44,-30.9,-17.45,171.87,171.27,831.54,872.42,746.18,294.34,930.53,300.48,5769.0,49.34,0.866,-0.5,0.683,0.6198,0.7848,1.336,3.512,4.157,2.258,0.0,0.0,0.0,2021,4
2021-04-11,0.98,-0.61,211.6,23.9,24.1,57.3,-131.62,-104.49,312.79,306.44,751.2,768.75,13.92,291.78,900.94,300.64,5776.0,46.52,0.866,-0.5,1.317,0.3697,0.9291,2.567,6.733,6.842,3.493,0.0,0.0,0.0,2021,4
2021-04-12,5.04,0.57,181.81,24.9,22.5,428.65,-144.6,-78.76,233.19,231.95,691.77,739.97,106.56,293.31,923.12,300.12,5780.0,44.95,0.866,-0.5,3.769,0.7206,-0.6934,4.405,6.522,5.479,2.785,0.0,0.0,0.0,2021,4
2021-04-14,-0.9,-3.97,210.01,35.0,23.1,1237.21,-0.86,-0.39,154.5,154.33,939.21,943.75,35.04,295.18,956.98,298.93,5754.0,58.5,0.866,-0.5,0.744,0.6807,0.7325,1.446,3.786,4.528,2.549,21.443718219781854,4.596131153200041,0.0,2021,4
2021-04-15,1.18,-2.26,164.18,31.5,24.9,531.6,-115.38,-66.75,208.16,207.81,680.38,734.57,41.89,293.29,928.53,299.59,5770.0,51.18,0.866,-0.5,0.667,0.7965,0.6046,1.292,3.375,3.941,2.487,2.6590314541756284,0.0,0.0,2021,4
2021-04-16,0.17,-2.89,175.39,32.4,24.7,590.77,-64.57,-35.5,193.66,193.12,748.86,808.54,47.36,293.11,916.86,300.48,5770.0,51.26,0.866,-0.5,1.426,0.8202,0.5721,2.788,7.329,8.349,5.509,1.0723627799662294,0.0,4.08533898846975,2021,4
2021-04-17,-0.14,-1.53,186.79,34.8,25.9,212.33,-218.07,-176.2,374.91,372.06,652.76,678.78,27.43,292.59,925.79,299.14,5774.0,53.07,0.866,-0.5,0.486,0.3223,0.9466,0.945,2.474,2.411,1.235,4.08312871724082,3.578921201629036,1.0292762548526202,2021,4
2021-04-18,3.26,-1.52,145.59,30.3,24.5,486.19,-106.4,-58.01,218.11,217.82,714.62,758.18,154.2,292.69,915.52,300.19,5770.0,49.46,0.866,-0.5,1.536,0.0663,0.9978,2.967,7.737,6.269,3.362,0.0,0.0,0.0,2021,4
2021-04-19,0.41,-2.49,218.0,34.7,23.5,828.36,-11.55,-2.21,172.97,170.58,828.92,921.13,65.18,293.93,931.44,299.97,5765.0,58.53,0.866,-0.5,3.138,0.5736,0.8192,6.118,16.05,18.677,9.896,4.827933238754021,6.699278969659826,1.9779693095343673,2021,4
2021-04-21,0.71,-2.5,186.4,31.6,22.9,891.27,-21.66,-13.38,179.13,179.01,859.99,881.49,815.39,294.17,930.9,300.27,5784.0,54.34,0.866,-0.5,1.801,0.808,0.5892,3.521,9.256,10.644,6.895,7.664442835095435,0.4008473144827671,10.729454587771782,2021,4
2021-04-22,1.38,-3.0,184.6,32.5,23.7,1304.22,-22.86,-8.1,159.59,159.27,806.7,883.88,198.85,295.16,942.15,300.26,5791.0,55.21,0.866,-0.5,0.516,0.4274,0.9041,1.005,2.636,2.807,1.435,25.73111703572648,7.9870833380679525,0.0,2021,4
2021-04-23,0.77,-2.81,201.4,31.8,24.1,801.64,-33.45,-13.7,198.11,197.72,787.84,848.59,407.43,293.0,905.42,301.45,5773.0,52.58,0.866,-0.5,4.008,-0.9673,-0.2538,4.882,7.793,9.526,5.011,0.0,0.0,8.052491147611075,2021,4
2021-04-26,0.8,-2.16,208.59,32.6,23.3,551.3,-44.27,-28.46,194.49,193.81,768.33,855.02,68.14,294.18,940.24,299.43,5778.0,55.74,0.866,-0.5,1.459,0.1271,0.9919,2.862,7.537,6.322,3.357,0.0,0.0,0.0,2021,4
2021-04-27,0.3,-1.77,207.78,34.3,23.7,304.8,-60.33,-42.17,255.04,255.6,752.22,793.08,534.65,293.87,945.18,298.67,5773.0,58.0,0.866,-0.5,3.305,0.247,0.969,6.423,16.816,15.346,7.951,0.0,6.568383088918646,0.0,2021,4
2021-04-28,2.5,-1.5,165.6,30.3,23.5,633.78,-83.15,-48.46,199.17,199.06,745.88,800.23,53.53,293.67,924.64,300.35,5788.0,52.33,0.866,-0.5,2.481,0.2504,0.9681,4.821,12.623,11.554,5.982,6.1520350234755785,0.0,15.118402255582073,2021,4
2021-04-29,0.31,-2.29,183.4,33.5,24.3,460.4,-77.41,-45.54,217.96,217.67,722.4,774.62,35.74,293.9,934.1,299.71,5787.0,53.62,0.866,-0.5,2.039,0.6997,0.7145,3.974,10.426,12.463,7.141,9.538764938094625,0.7708455184311124,1.2655445056865802,2021,4
2021-04-30,0.82,-1.47,181.39,33.3,24.1,341.84,-123.37,-82.76,215.52,215.29,682.96,727.06,233.63,293.51,924.28,300.22,5789.0,53.0,0.866,-0.5,0.746,0.225,0.9744,1.449,3.793,3.397,1.768,15.04900639690385,0.5648319980600756,2.548587026743251,2021,4
2021-05-01,0.26,-1.84,176.79,32.9,25.5,241.52,-217.18,-166.51,260.71,262.43,633.09,658.75,552.87,293.25,931.1,299.32,5783.0,53.6,0.5,-0.866,0.857,0.2487,0.9686,1.671,4.384,4.014,2.078,19.71247121809347,0.0,0.2868293775785482,2021,5
2021-05-02,0.65,-1.14,222.19,34.8,24.1,514.41,-106.99,-78.58,199.92,199.83,733.19,756.47,96.62,293.51,922.92,300.34,5792.0,55.36,0.5,-0.866,0.176,0.153,0.9882,0.346,0.912,0.778,0.411,4.38284729165801,4.385156162184089,7.285487439664223,2021,5
2021-05-06,0.43,-1.7,238.4,32.1,22.9,302.52,-51.09,-37.22,260.32,261.7,784.43,837.79,6.81,294.05,934.38,299.83,5780.0,55.81,0.5,-0.866,1.647,0.1805,0.9836,3.22,8.464,7.347,3.859,0.709973362784282,0.7502092014720312,1.1885180978077212,2021,5
2021-05-07,0.38,-2.57,178.41,34.7,26.5,871.99,-194.69,-146.84,159.08,158.3,694.72,719.47,170.26,294.45,937.12,299.99,5800.0,57.2,0.5,-0.866,6.952,0.9993,0.0366,8.626,14.207,7.405,3.968,14.504976087297841,4.495410661787584,9.830854254657888,2021,5
2021-05-08,0.22,-1.49,189.0,33.6,24.1,241.21,-153.55,-108.77,284.08,284.39,634.99,657.28,24.8,292.88,917.48,300.2,5793.0,56.1,0.5,-0.866,1.807,0.2215,0.9751,3.533,9.286,8.324,4.333,1.5654982407360516,4.884438087538172,0.0,2021,5
2021-05-09,1.38,-1.1,184.6,30.3,23.5,246.26,-234.08,-170.8,277.96,276.95,570.89,579.73,111.19,292.73,913.51,300.41,5799.0,55.59,0.5,-0.866,2.707,0.1771,0.9842,5.261,13.774,11.883,6.248,8.413536664724173,0.0,0.0,2021,5
2021-05-10,0.82,-3.08,202.01,31.7,24.7,1277.52,-74.69,-28.61,148.07,148.0,712.18,789.25,1655.49,295.52,946.77,300.2,5803.0,55.68,0.5,-0.866,2.993,0.284,0.9588,5.889,15.544,14.757,7.592,2.3911481963711965,9.672878603357018,0.596463971994967,2021,5
2021-05-11,1.06,-2.46,202.98,31.1,23.1,1000.58,-40.75,-22.28,152.37,151.9,798.75,857.32,2991.4,295.55,944.76,300.42,5808.0,54.81,0.5,-0.866,0.621,0.1788,0.9839,1.217,3.206,2.785,1.463,2.238606785357915,2.617870977181561,13.921697308747293,2021,5
2021-05-12,-0.31,-1.83,213.59,35.8,23.1,457.33,-63.95,-47.09,203.17,202.23,766.81,800.12,233.54,294.32,926.08,300.88,5805.0,57.36,0.5,-0.866,2.191,0.95,-0.3123,2.278,2.569,2.008,1.068,19.288900912153544,6.7475244693239524,25.866629116558407,2021,5
2021-05-14,-0.48,-1.6,215.19,31.9,23.3,449.94,-98.21,-66.31,200.98,200.77,682.98,756.06,3136.83,295.11,943.97,300.04,5810.0,54.64,0.5,-0.866,1.291,0.2974,0.9548,2.549,6.741,6.485,3.33,6.701790098918388,0.0,0.0,2021,5
2021-05-15,1.66,-0.35,201.38,29.3,22.1,94.45,-149.61,-74.9,304.72,300.58,591.53,669.77,4.03,293.52,916.5,300.94,5811.0,49.9,0.5,-0.866,0.18,0.8151,0.5793,0.353,0.93,1.059,0.697,14.897142661433259,1.1547486899036605,2.9182587362920502,2021,5
2021-05-16,1.35,-1.24,205.38,29.8,23.1,211.38,-94.33,-57.3,254.83,251.65,697.7,773.37,35.55,294.21,929.64,300.43,5808.0,52.19,0.5,-0.866,1.846,0.2317,0.9728,3.632,9.586,8.7,4.518,3.461683755560296,0.0,0.0,2021,5
2021-05-17,-1.48,-3.75,238.79,37.3,23.5,1559.84,-25.2,-16.86,137.77,137.72,850.25,870.83,37.92,296.74,954.52,300.74,5807.0,65.03,0.5,-0.866,3.48,0.993,-0.1184,4.816,9.268,5.936,3.174,5.327103152349872,1.9335554571226081,5.0848747908193515,2021,5
